3299	ENSG00000113721	ENST00000261799	3.48444532032335E-153	2.31896623948013E-150	11	ENST00000261799, ENST00000523456, ENST00000517488, ENST00000517660, ENST00000520579, ENST00000517957, ENST00000519575, ENST00000520229, ENST00000520851, ENST00000521723, ENST00000522466
3702	ENSG00000117519	ENST00000370206	5.32280277416755E-152	3.49701318156687E-149	7	ENST00000370206, ENST00000461018, ENST00000415017, ENST00000394202, ENST00000487539, ENST00000474409, ENST00000545882
9809	ENSG00000173546	ENST00000308508	2.53768250059229E-151	1.64612075623863E-148	1	ENST00000308508
3150	ENSG00000112245	ENST00000370651	4.66657369609265E-151	2.98923211320335E-148	6	ENST00000370651, ENST00000626021, ENST00000473334, ENST00000578299, ENST00000470661, ENST00000627002
6348	ENSG00000143341	ENST00000271588	3.70679418963137E-150	2.34511936108222E-147	5	ENST00000271588, ENST00000414277, ENST00000475585, ENST00000485744, ENST00000493413
8495	ENSG00000164761	ENST00000297350	4.19068211176612E-147	2.61892079045677E-144	3	ENST00000297350, ENST00000521597, ENST00000517352
1195	ENSG00000080573	ENST00000264828	7.59259842328024E-147	4.68774344820477E-144	2	ENST00000264828, ENST00000461214
2814	ENSG00000108829	ENST00000225972	9.11894111716702E-147	5.563096875586E-144	3	ENST00000225972, ENST00000503118, ENST00000576448
9268	ENSG00000169604	ENST00000409829	7.27759818355403E-146	4.38753551666148E-143	7	ENST00000409829, ENST00000303714, ENST00000482235, ENST00000463335, ENST00000409349, ENST00000481119, ENST00000497197
8943	ENSG00000167553	ENST00000549183	1.49416601706794E-144	8.90331831914497E-142	9	ENST00000549183, ENST00000541364, ENST00000548470, ENST00000301072, ENST00000549554, ENST00000549818, ENST00000550574, ENST00000552125, ENST00000552448
7045	ENSG00000150938	ENST00000280527	2.41520081064218E-143	1.42260879932596E-140	8	ENST00000280527, ENST00000426856, ENST00000413985, ENST00000428774, ENST00000473403, ENST00000477491, ENST00000481321, ENST00000497236
4428	ENSG00000125845	ENST00000378827	1.54760379205155E-142	9.01215412769107E-140	1	ENST00000378827
2858	ENSG00000109321	ENST00000395748	3.0269440339843E-142	1.74287356203961E-139	3	ENST00000395748, ENST00000502307, ENST00000511560
10202	ENSG00000177283	ENST00000374694	5.54354788011318E-142	3.15643456796E-139	1	ENST00000374694
1081	ENSG00000076382	ENST00000321765	1.20184305194773E-141	6.76796123044632E-139	16	ENST00000321765, ENST00000578479, ENST00000378976, ENST00000536674, ENST00000577259, ENST00000578230, ENST00000580083, ENST00000580377, ENST00000580406, ENST00000580567, ENST00000580676, ENST00000580682, ENST00000581133, ENST00000582076, ENST00000582175, ENST00000584206
6315	ENSG00000143149	ENST00000354775	1.50325690806721E-141	8.37330437542434E-139	5	ENST00000354775, ENST00000463610, ENST00000461664, ENST00000471457, ENST00000491436
11002	ENSG00000185112	ENST00000329759	3.48407866582465E-141	1.9198022712923E-138	1	ENST00000329759
5913	ENSG00000139112	ENST00000266458	3.99890952945949E-141	2.18004381741651E-138	19	ENST00000266458, ENST00000540424, ENST00000541960, ENST00000546017, ENST00000421801, ENST00000545887, ENST00000541453, ENST00000535576, ENST00000537201, ENST00000539170, ENST00000539289, ENST00000539408, ENST00000542722, ENST00000543602, ENST00000544284, ENST00000545047, ENST00000545290, ENST00000545859, ENST00000629504
4651	ENSG00000128591	ENST00000325888	6.41612413117688E-141	3.46099243265431E-138	3	ENST00000325888, ENST00000346177, ENST00000388853
4141	ENSG00000122861	ENST00000372764	2.96231923286634E-139	1.57258960091735E-136	5	ENST00000372764, ENST00000446342, ENST00000494287, ENST00000481390, ENST00000496926
5538	ENSG00000136378	ENST00000388820	2.97670389870199E-139	1.57258960091735E-136	5	ENST00000388820, ENST00000565793, ENST00000566303, ENST00000568712, ENST00000569934
5612	ENSG00000136888	ENST00000374050	7.97183895541526E-139	4.16853966602301E-136	2	ENST00000374050, ENST00000473413
7780	ENSG00000159792	ENST00000291041	1.14461105715543E-138	5.92480743676062E-136	3	ENST00000291041, ENST00000570631, ENST00000575198
514	ENSG00000049130	ENST00000378535	1.16291263952114E-137	5.95934582122608E-135	6	ENST00000378535, ENST00000228280, ENST00000347404, ENST00000357116, ENST00000552044, ENST00000613305
622	ENSG00000058668	ENST00000357681	5.58833015753601E-134	2.83538592993003E-131	7	ENST00000357681, ENST00000356729, ENST00000341360, ENST00000367218, ENST00000458092, ENST00000466407, ENST00000484746
5797	ENSG00000138160	ENST00000260731	2.19419216738145E-133	1.10236644723002E-130	1	ENST00000260731
773	ENSG00000066279	ENST00000367409	4.24813285743582E-133	2.11354920659513E-130	4	ENST00000367409, ENST00000612785, ENST00000367408, ENST00000294732
10069	ENSG00000176014	ENST00000317702	2.65353666063164E-132	1.30750467475066E-129	14	ENST00000317702, ENST00000591909, ENST00000590693, ENST00000586653, ENST00000590103, ENST00000591463, ENST00000591208, ENST00000587204, ENST00000590388, ENST00000417736, ENST00000586810, ENST00000586691, ENST00000590967, ENST00000592683
5508	ENSG00000136153	ENST00000377499	3.1404228929324E-132	1.53267591569829E-129	27	ENST00000377499, ENST00000526202, ENST00000605961, ENST00000482116, ENST00000321797, ENST00000341547, ENST00000485987, ENST00000533809, ENST00000533299, ENST00000525914, ENST00000489941, ENST00000533305, ENST00000357063, ENST00000377534, ENST00000447038, ENST00000465261, ENST00000465309, ENST00000467686, ENST00000497947, ENST00000524651, ENST00000525107, ENST00000525373, ENST00000526371, ENST00000526528, ENST00000532377, ENST00000532785, ENST00000534657
3930	ENSG00000120137	ENST00000239231	2.18181230299956E-131	1.05478274969069E-128	3	ENST00000239231, ENST00000522176, ENST00000520504
995	ENSG00000073712	ENST00000341590	3.30912776306818E-131	1.58482478708812E-128	14	ENST00000341590, ENST00000395631, ENST00000553373, ENST00000557255, ENST00000555546, ENST00000553768, ENST00000554152, ENST00000343279, ENST00000399304, ENST00000553663, ENST00000554288, ENST00000554712, ENST00000555692, ENST00000557562
6715	ENSG00000146674	ENST00000275521	3.55473454898107E-131	1.68668862928273E-128	11	ENST00000275521, ENST00000613132, ENST00000381086, ENST00000381083, ENST00000417621, ENST00000428530, ENST00000448817, ENST00000460209, ENST00000460477, ENST00000465642, ENST00000615754
10750	ENSG00000183098	ENST00000377047	1.5423993416092E-130	7.25139947346452E-128	2	ENST00000377047, ENST00000617456
7368	ENSG00000154734	ENST00000284984	1.8916608386547E-129	8.81255997062364E-127	6	ENST00000284984, ENST00000464589, ENST00000517452, ENST00000492656, ENST00000451462, ENST00000517777
7596	ENSG00000157557	ENST00000360938	2.05047828193188E-129	9.46637473491884E-127	4	ENST00000360938, ENST00000360214, ENST00000456966, ENST00000432278
6893	ENSG00000148700	ENST00000277900	2.30382443679982E-129	1.05410252914113E-126	21	ENST00000277900, ENST00000360162, ENST00000488799, ENST00000472568, ENST00000475954, ENST00000356080, ENST00000488837, ENST00000497125, ENST00000459738, ENST00000468251, ENST00000468345, ENST00000473669, ENST00000479805, ENST00000484622, ENST00000486014, ENST00000487085, ENST00000488104, ENST00000492162, ENST00000495661, ENST00000496517, ENST00000611329
4121	ENSG00000122641	ENST00000242208	4.11672532639009E-129	1.86691671991912E-126	3	ENST00000242208, ENST00000464515, ENST00000442711
7226	ENSG00000152894	ENST00000368226	9.98611384678216E-128	4.41153796619269E-125	22	ENST00000368226, ENST00000392449, ENST00000368215, ENST00000368210, ENST00000532751, ENST00000524534, ENST00000525459, ENST00000524481, ENST00000368202, ENST00000368205, ENST00000368207, ENST00000368213, ENST00000415046, ENST00000415055, ENST00000429595, ENST00000434424, ENST00000490332, ENST00000495748, ENST00000498284, ENST00000531050, ENST00000531466, ENST00000532331
13953	ENSG00000273993	ENST00000618924	9.98611384678216E-128	4.41153796619269E-125	22	ENST00000618924, ENST00000621720, ENST00000628183, ENST00000625760, ENST00000627768, ENST00000629317, ENST00000628472, ENST00000626859, ENST00000618215, ENST00000619256, ENST00000625418, ENST00000625615, ENST00000625700, ENST00000626594, ENST00000627390, ENST00000627786, ENST00000627900, ENST00000628245, ENST00000628763, ENST00000628824, ENST00000629834, ENST00000631016
5400	ENSG00000135503	ENST00000257963	3.37890852999003E-127	1.47993305657555E-124	7	ENST00000257963, ENST00000542485, ENST00000415850, ENST00000541224, ENST00000426655, ENST00000536420, ENST00000563121
9968	ENSG00000175040	ENST00000309575	1.24273641807089E-126	5.39695150373243E-124	1	ENST00000309575
745	ENSG00000065534	ENST00000578202	1.47284716011776E-126	6.34252543867516E-124	21	ENST00000578202, ENST00000354792, ENST00000346322, ENST00000360772, ENST00000418370, ENST00000583087, ENST00000515434, ENST00000360304, ENST00000508240, ENST00000514623, ENST00000506361, ENST00000464489, ENST00000510571, ENST00000359169, ENST00000475616, ENST00000503644, ENST00000504946, ENST00000510775, ENST00000511058, ENST00000513111, ENST00000514895
9704	ENSG00000172795	ENST00000389063	2.66904424781903E-126	1.13979310399572E-123	8	ENST00000389063, ENST00000504961, ENST00000502635, ENST00000513585, ENST00000508359, ENST00000510046, ENST00000512751, ENST00000515408
5465	ENSG00000135926	ENST00000258412	1.48413814476257E-125	6.28550902713701E-123	23	ENST00000258412, ENST00000445635, ENST00000440422, ENST00000396809, ENST00000444881, ENST00000465082, ENST00000413976, ENST00000418569, ENST00000420341, ENST00000425694, ENST00000429501, ENST00000434015, ENST00000437694, ENST00000439306, ENST00000444000, ENST00000444183, ENST00000451181, ENST00000453281, ENST00000453776, ENST00000466012, ENST00000476429, ENST00000492966, ENST00000495113
1335	ENSG00000085832	ENST00000371733	2.48444811879532E-125	1.04357003153825E-122	9	ENST00000371733, ENST00000493793, ENST00000371727, ENST00000371730, ENST00000464478, ENST00000465467, ENST00000471391, ENST00000478657, ENST00000486505
6835	ENSG00000148154	ENST00000374279	8.50914403081412E-125	3.54513077934203E-122	5	ENST00000374279, ENST00000490110, ENST00000474306, ENST00000489355, ENST00000495085
11719	ENSG00000197321	ENST00000375400	9.67870222883949E-125	3.99987980416838E-122	12	ENST00000375400, ENST00000375398, ENST00000465422, ENST00000464984, ENST00000355867, ENST00000460007, ENST00000464726, ENST00000474106, ENST00000482607, ENST00000483758, ENST00000490031, ENST00000491872
3130	ENSG00000112096	ENST00000546260	2.37287680510427E-121	9.72784575020545E-119	16	ENST00000546260, ENST00000367055, ENST00000337404, ENST00000537657, ENST00000444946, ENST00000538183, ENST00000545162, ENST00000367054, ENST00000401980, ENST00000452684, ENST00000535372, ENST00000535459, ENST00000535561, ENST00000540491, ENST00000541573, ENST00000546087
2922	ENSG00000110047	ENST00000621096	6.04190496154243E-121	2.45728110916065E-118	13	ENST00000621096, ENST00000320631, ENST00000466015, ENST00000421510, ENST00000484846, ENST00000433803, ENST00000488711, ENST00000359393, ENST00000411683, ENST00000455148, ENST00000457202, ENST00000489379, ENST00000498472
11344	ENSG00000188229	ENST00000340384	2.11381384900559E-120	8.52932210175522E-118	2	ENST00000340384, ENST00000604929
2297	ENSG00000104368	ENST00000220809	4.04867328681244E-120	1.62089267642737E-117	12	ENST00000220809, ENST00000352041, ENST00000524009, ENST00000521647, ENST00000524261, ENST00000521694, ENST00000429089, ENST00000519510, ENST00000429710, ENST00000520523, ENST00000521042, ENST00000522812
6392	ENSG00000143515	ENST00000368489	5.08655498784961E-120	2.02062411125855E-117	6	ENST00000368489, ENST00000368487, ENST00000505882, ENST00000426445, ENST00000368490, ENST00000514107
8183	ENSG00000163346	ENST00000368463	7.12127675165795E-120	2.80715251645163E-117	6	ENST00000368463, ENST00000490230, ENST00000368465, ENST00000368460, ENST00000493133, ENST00000498553
2529	ENSG00000105976	ENST00000397752	2.00727947099006E-119	7.79265427961256E-117	7	ENST00000397752, ENST00000456159, ENST00000318493, ENST00000422097, ENST00000436117, ENST00000454623, ENST00000495962
9094	ENSG00000168398	ENST00000554311	3.44173392732599E-119	1.32610266996857E-116	3	ENST00000554311, ENST00000542454, ENST00000539359
6060	ENSG00000140416	ENST00000358278	1.0103711914025E-118	3.86391579876276E-116	33	ENST00000358278, ENST00000559556, ENST00000560975, ENST00000558910, ENST00000560959, ENST00000610733, ENST00000267996, ENST00000334895, ENST00000558314, ENST00000561395, ENST00000559108, ENST00000288398, ENST00000558868, ENST00000558264, ENST00000403994, ENST00000404484, ENST00000558347, ENST00000357980, ENST00000559397, ENST00000560445, ENST00000560131, ENST00000561242, ENST00000559831, ENST00000317516, ENST00000558072, ENST00000558400, ENST00000558544, ENST00000559281, ENST00000560615, ENST00000560679, ENST00000560970, ENST00000561266, ENST00000561425
2905	ENSG00000109861	ENST00000529974	3.19586642039942E-118	1.21312722009902E-115	9	ENST00000529974, ENST00000524463, ENST00000227266, ENST00000528020, ENST00000393301, ENST00000533897, ENST00000527018, ENST00000534131, ENST00000533865
8942	ENSG00000167552	ENST00000301071	2.23561602154836E-117	8.42383404590043E-115	9	ENST00000301071, ENST00000550767, ENST00000295766, ENST00000546918, ENST00000547939, ENST00000548363, ENST00000550254, ENST00000550811, ENST00000552924
12378	ENSG00000213190	ENST00000368921	7.88687744433508E-116	2.95009514332081E-113	1	ENST00000368921
6938	ENSG00000149218	ENST00000278505	1.3426894736374E-115	4.98595087511222E-113	1	ENST00000278505
3852	ENSG00000119537	ENST00000406396	3.63965823583004E-115	1.34182939780655E-112	12	ENST00000406396, ENST00000591902, ENST00000592327, ENST00000326575, ENST00000587292, ENST00000586791, ENST00000590056, ENST00000585456, ENST00000585750, ENST00000588089, ENST00000589530, ENST00000589592
1546	ENSG00000091527	ENST00000420115	2.9111522484464E-114	1.06558569265454E-111	9	ENST00000420115, ENST00000264993, ENST00000431519, ENST00000515421, ENST00000507408, ENST00000503932, ENST00000504867, ENST00000508481, ENST00000511392
